15
0;;-1
1;;-1
2;;-1
3;;1
4;;0
5;;0
6;;-1
7;;-1
8;;1
9;;0
10;;1
11;;0
12;;1
13;;0
14;;1
15;;0
16;;-1
17;;-1
18;;-1
19;;-1
20;;0
21;;0
22;;-1
23;;0
24;;-1
25;;0
26;;-1
27;;1
28;;1
29;;0
30;;0
31;;0
32;;-1
33;;1
34;;-1
35;;1
36;;-1
37;;1
38;;-1
39;;1
40;;-1
41;;-1
42;;-1
43;;-1
44;;0
45;;-1
46;;-1
47;;1
48;;0
49;;-1
50;;0
51;;-1
52;;-1
53;;-1
54;;-1
55;;0
56;;-1
57;;-1
58;;-1
59;;1
60;;0
61;;0
62;;-1
63;;1
64;;0
65;;-1
66;;-1
67;;1
68;;1
69;;-1
70;;0
71;;-1
72;;1
73;;0
74;;0
75;;1
76;;0
77;;1
78;;-1
79;;-1
80;;-1
81;;0
82;;-1
83;;-1
84;;-1
85;;0
86;;0
87;;1
88;;-1
89;;0
90;;-1
91;;0
92;;-1
93;;-1
94;;1
95;;-1
96;;-1
97;;-1
98;;-1
99;;0
100;;0
101;;-1
102;;-1
103;;-1
104;;0
105;;-1
106;;-1
107;;1
108;;-1
109;;0
110;;-1
111;;-1
112;;0
113;;0
114;;1
115;;-1
116;;-1
117;;1
118;;0
119;;0
120;;-1
121;;1
122;;-1
123;;1
124;;1
125;;-1
126;;1
127;;1
128;;0
129;;0
130;;-1
131;;-1
132;;-1
133;;1
134;;0
135;;1
136;;0
137;;0
138;;0
139;;-1
140;;-1
141;;1
142;;0
143;;1
144;;-1
145;;-1
146;;1
147;;-1
148;;1
149;;-1
150;;-1
151;;-1
152;;-1
153;;-1
154;;-1
155;;1
156;;1
157;;-1
158;;-1
159;;-1
160;;-1
161;;0
162;;-1
163;;1
164;;0
165;;1
166;;-1
167;;1
168;;-1
169;;0
170;;1
171;;0
172;;-1
173;;-1
174;;-1
175;;-1
176;;-1
177;;-1
178;;1
179;;-1
180;;1
181;;1
182;;1
183;;-1
184;;1
185;;0
186;;-1
187;;1
188;;-1
189;;-1
190;;-1
191;;-1
192;;-1
193;;-1
194;;-1
195;;-1
196;;1
197;;0
198;;0
199;;0
200;;0
201;;1
202;;0
203;;0
204;;0
205;;1
206;;1
207;;0
208;;1
209;;-1
210;;0
211;;1
212;;0
213;;1
214;;-1
215;;-1
216;;0
217;;0
218;;-1
219;;-1
220;;0
221;;-1
222;;-1
223;;0
224;;0
225;;1
226;;-1
227;;-1
228;;-1
229;;0
230;;1
231;;1
232;;-1
233;;1
234;;-1
235;;0
236;;0
237;;-1
238;;-1
239;;-1
240;;-1
241;;1
242;;-1
243;;1
244;;-1
245;;-1
246;;-1
247;;-1
248;;-1
249;;1
250;;1
251;;0
252;;0
253;;1
254;;0
255;;-1
256;;1
257;;-1
258;;1
259;;0
260;;-1
261;;-1
262;;0
263;;1
264;;-1
265;;1
266;;0
267;;-1
268;;-1
269;;-1
270;;-1
271;;0
272;;-1
273;;1
274;;0
275;;0
276;;1
277;;1
278;;1
279;;0
280;;1
281;;1
282;;-1
283;;-1
284;;-1
285;;0
286;;0
287;;-1
288;;-1
289;;-1
290;;-1
291;;1
292;;-1
293;;0
294;;0
295;;0
296;;-1
297;;1
298;;1
299;;-1
300;;0
301;;0
302;;1
303;;0
304;;0
305;;0
306;;-1
307;;-1
308;;-1
309;;-1
310;;-1
311;;1
312;;1
313;;0
314;;-1
315;;0
316;;-1
317;;0
318;;-1
319;;0
320;;-1
321;;-1
322;;0
323;;1
324;;0
325;;-1
326;;-1
327;;0
328;;-1
329;;-1
330;;-1
331;;1
332;;-1
333;;1
334;;-1
335;;0
336;;-1
337;;-1
338;;-1
339;;-1
340;;0
341;;-1
342;;1
343;;-1
344;;-1
345;;1
346;;0
347;;0
348;;0
349;;0
350;;1
351;;0
352;;-1
353;;0
354;;1
355;;-1
356;;0
357;;-1
358;;0
359;;-1
360;;0
361;;0
362;;0
363;;1
364;;1
365;;1
366;;-1
367;;1
368;;0
369;;1
370;;1
371;;-1
372;;0
373;;-1
374;;0
375;;0
376;;1
377;;1
378;;1
379;;0
380;;1
381;;1
382;;0
383;;1
384;;0
385;;-1
386;;0
387;;-1
388;;-1
389;;0
390;;-1
391;;0
392;;0
393;;1
394;;1
395;;1
396;;0
397;;1
398;;0
399;;-1
400;;-1
401;;-1
402;;0
403;;-1
404;;0
405;;0
406;;1
407;;1
408;;1
409;;-1
410;;-1
411;;-1
412;;0
413;;1
414;;-1
415;;1
416;;0
417;;0
418;;0
419;;1
420;;0
421;;0
422;;0
423;;1
424;;0
425;;-1
426;;1
427;;1
428;;0
429;;-1
430;;-1
431;;0
432;;-1
433;;-1
434;;0
435;;0
436;;-1
437;;-1
438;;-1
439;;-1
440;;-1
441;;0
442;;-1
443;;0
444;;-1
445;;0
446;;0
447;;0
448;;1
449;;0
450;;-1
451;;0
452;;-1
453;;-1
454;;-1
455;;0
456;;0
457;;0
458;;-1
459;;0
460;;0
461;;1
462;;0
463;;1
464;;-1
465;;-1
466;;0
467;;0
468;;1
469;;-1
470;;-1
471;;-1
472;;0
473;;0
474;;1
475;;1
476;;-1
477;;-1
478;;0
479;;-1
480;;-1
481;;0
482;;0
483;;1
484;;0
485;;0
486;;1
487;;-1
488;;-1
489;;0
490;;-1
491;;-1
492;;0
493;;1
494;;0
495;;-1
496;;-1
497;;-1
498;;-1
499;;-1
500;;0
501;;-1
502;;0
503;;-1
504;;-1
505;;0
506;;0
507;;0
508;;-1
509;;0
510;;0
511;;-1
512;;1
513;;-1
514;;1
515;;0
516;;0
517;;-1
518;;-1
519;;-1
520;;0
521;;1
522;;0
523;;-1
524;;-1
525;;1
526;;0
527;;1
528;;-1
529;;1
530;;1
531;;-1
532;;-1
533;;-1
534;;-1
535;;0
536;;0
537;;1
538;;1
539;;-1
540;;0
541;;0
542;;0
543;;0
544;;-1
545;;0
546;;-1
547;;-1
548;;-1
549;;0
550;;-1
551;;1
552;;-1
553;;1
554;;0
555;;0
556;;-1
557;;-1
558;;-1
559;;-1
560;;-1
561;;-1
562;;-1
563;;0
